class,filename,author_dot,author_lc,author_len,author_mismatch,author_num,author_oth,author_uc,box_nonother_types,box_other_only,company_mismatch,count_acroform,count_acroform_obs,count_action,count_action_obs,count_box_a4,count_box_legal,count_box_letter,count_box_other,count_box_overlap,count_endobj,count_endstream,count_eof,count_font,count_font_obs,count_image_large,count_image_med,count_image_small,count_image_total,count_image_xlarge,count_image_xsmall,count_javascript,count_javascript_obs,count_js,count_js_obs,count_obj,count_objstm,count_objstm_obs,count_page,count_page_obs,count_startxref,count_stream,count_stream_diff,count_trailer,count_xref,createdate_dot,createdate_mismatch,createdate_ts,createdate_tz,createdate_version_ratio,creator_dot,creator_lc,creator_len,creator_mismatch,creator_num,creator_oth,creator_uc,delta_ts,delta_tz,image_mismatch,image_totalpx,keywords_dot,keywords_lc,keywords_len,keywords_mismatch,keywords_num,keywords_oth,keywords_uc,len_obj_avg,len_obj_max,len_obj_min,len_stream_avg,len_stream_max,len_stream_min,moddate_dot,moddate_mismatch,moddate_ts,moddate_tz,moddate_version_ratio,pdfid0_dot,pdfid0_lc,pdfid0_len,pdfid0_mismatch,pdfid0_num,pdfid0_oth,pdfid0_uc,pdfid1_dot,pdfid1_lc,pdfid1_len,pdfid1_mismatch,pdfid1_num,pdfid1_oth,pdfid1_uc,pdfid_mismatch,pos_acroform_avg,pos_acroform_max,pos_acroform_min,pos_box_avg,pos_box_max,pos_box_min,pos_eof_avg,pos_eof_max,pos_eof_min,pos_image_avg,pos_image_max,pos_image_min,pos_page_avg,pos_page_max,pos_page_min,producer_dot,producer_lc,producer_len,producer_mismatch,producer_num,producer_oth,producer_uc,ratio_imagepx_size,ratio_size_obj,ratio_size_page,ratio_size_stream,size,subject_dot,subject_lc,subject_len,subject_mismatch,subject_num,subject_oth,subject_uc,title_dot,title_lc,title_len,title_mismatch,title_num,title_oth,title_uc,version
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0PfP3o.pdf,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,6,0,31,13,1,7,0,0,0,0,0,0,0,0,0,0,0,35,0,0,3,0,0,14,1,2,2,0,1,22556611,-180,43.5119811,0,0,0,0,0,0,0,-3664203,-60,0,0,0,0,0,0,0,0,0,486.962963,6413,12,291.3846154,1260,8,0,1,26220814,-120,50.58027392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007211008,0.007211008,0.007211008,0.202381244,0.356110961,0.025876236,0.35346202,0.35346202,0.35346202,-1,-1,-1,0.136191574,0.355939271,0.023251821,0,1,1,1,0,0,0,0,1164.885681,13590.3288,2912.214078,40771,0,0,0,0,0,0,0,0,251,6372,2,4055,565,1501,6
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0RPZqC.pdf,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,30,13,1,6,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,0,0,13,0,2,2,0,1,8239843,-60,15.89475887,0,0,0,0,0,0,0,-71854,-60,0,0,0,1544,4362,1,2818,0,0,431.2857143,5432,12,280.6153846,1260,8,0,1,8311697,0,16.03336613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011085207,0.011085207,0.011085207,0.234179387,0.588483702,0.044560771,0.58817578,0.58817578,0.58817578,-1,-1,-1,0.045352571,0.050851186,0.039853957,0,0,0,0,0,0,0,0,733.322557,11366.49432,1748.692173,22733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0UAdNr.pdf,0,4,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,9,2,1,0,0,0,1,0,3,0,2,2,0,1,0,9,0,0,3,0,1,2,0,2,2,0,1,176484846,-300,255.3310851,1,2,7,1,3,2,0,176484847,1020,1,65027,0,1,1,1,0,0,0,2271.222222,19959,11,9969,19930,8,0,1,-1,-1320,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05610581,0.05610581,0.05610581,0.055254807,0.055254807,0.055254807,0.999986274,0.999986274,0.999986274,0.056701512,0.056775632,0.056619157,0.056863477,0.056882693,0.056844261,1,8,19,1,5,6,0,0.17851025,40475.10661,121425.2929,182137.9089,364276,0,5,7,1,0,1,1,0,7,12,1,1,2,2,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0VO9uP.pdf,0,3,4,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,2,2,1,0,0,0,2,0,4,0,2,2,0,1,0,8,0,0,2,0,1,2,0,2,2,0,1,319584599,2100,528.4136888,1,2,7,1,3,2,0,301802907,3000,1,130052,0,1,1,1,0,0,0,1147.625,8568,29,4379,8517,241,0,1,17781692,-900,29.40094577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019258276,0.019258276,0.019258276,0.000569319,0.000647777,0.000490862,0.999989941,0.999989941,0.999989941,0.019239164,0.019328686,0.019145619,0.009889657,0.019378979,0.000400334,1,8,19,1,5,6,0,0.261629299,62135.61723,248542.3757,248542.3757,497085,0,5,7,1,0,1,1,0,9,15,1,0,3,3,7
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0ZXyll.pdf,0,4,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,26,12,1,6,0,0,2,0,4,0,2,2,0,1,0,26,0,0,3,0,1,12,0,2,2,0,1,214620164,-960,310.5037095,1,2,8,1,3,3,0,214620165,1560,1,130052,0,1,1,1,0,0,0,367.2692308,4053,12,558.4166667,3987,8,0,1,-1,-2520,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023351731,0.023351731,0.023351731,0.003093954,0.008020572,0.000747617,0.024922228,0.024922228,0.024922228,0.025058956,0.025163071,0.024949824,0.008937113,0.02522579,0.000479177,1,8,19,1,5,6,0,0.326271952,15330.76864,132866.6224,33216.6639,398600,0,5,7,1,0,1,1,0,8,13,1,0,2,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0_WrfG.pdf,0,4,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,9,2,1,0,0,0,1,0,3,0,2,2,0,1,0,9,0,0,3,0,1,2,0,2,2,0,1,175389403,-300,253.7462428,1,2,7,1,3,2,0,175389404,1080,1,65027,0,1,1,1,0,0,0,2752.666667,24319,11,12149,24290,8,0,1,-1,-1380,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067678539,0.067678539,0.067678539,0.066899966,0.066899966,0.066899966,0.999986341,0.999986341,0.999986341,0.068265884,0.068339644,0.068183929,0.068427063,0.068446186,0.06840794,1,8,19,1,5,6,0,0.177643189,40672.66215,122017.9593,183026.9085,366054,0,5,7,1,0,1,1,0,7,12,1,1,2,2,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0dhJAR.pdf,0,3,4,1,0,0,1,1,0,0,1,0,1,0,0,0,1,2,0,3,3,1,0,0,0,3,0,5,0,2,2,0,1,0,10,0,0,2,0,1,3,0,2,2,0,1,320238509,2100,0,1,3,8,1,3,2,0,295273630,3000,1,195077,0,1,1,1,0,0,0,4034,27453,29,13249.33333,27397,554,0,1,24964879,-900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079316245,0.079316245,0.079316245,0.008782272,0.02521059,0.000487508,0.999990289,0.999990289,0.999990289,0.079268854,0.079384225,0.079153095,0.039909646,0.079432781,0.000386511,1,8,19,1,5,6,0,0.378891084,51486.29485,257431.3713,171620.9428,514863,0,5,7,1,0,1,1,0,9,15,1,0,3,3,0
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0eGdlV.pdf,0,4,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,9,2,1,0,0,0,1,0,3,0,2,2,0,1,0,9,0,0,3,0,1,2,0,2,2,0,1,175432723,-300,253.8089164,1,2,7,1,3,2,0,175432724,1080,1,65027,0,1,1,1,0,0,0,2726.555556,24057,11,12018,24028,8,0,1,-1,-1380,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067048144,0.067048144,0.067048144,0.066201024,0.066201024,0.066201024,0.999986337,0.999986337,0.999986337,0.067641127,0.067714909,0.067559148,0.067802353,0.067821482,0.067783225,1,8,19,1,5,6,0,0.177695616,40660.66215,121981.9593,182972.9085,365946,0,5,7,1,0,1,1,0,7,12,1,1,2,2,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0forQl.pdf,0,3,4,1,0,0,1,1,0,0,1,0,1,0,0,0,1,2,0,3,3,1,0,0,0,3,0,5,0,2,2,0,1,0,10,0,0,2,0,1,3,0,2,2,0,1,347804695,2400,575.0739005,1,2,7,1,3,2,0,316739069,2700,1,195077,0,1,1,1,0,0,0,1569.9,14713,29,5047.333333,14661,202,0,1,31065626,-300,51.36512235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031232711,0.031232711,0.031232711,0.019915867,0.030050797,0.000479729,0.999990328,0.999990328,0.999990328,0.031185512,0.031300415,0.031070222,0.01586686,0.031348775,0.000384944,1,8,19,1,5,6,0,0.377355607,51695.79483,258478.8708,172319.2759,516958,0,5,7,1,0,1,1,0,9,15,1,0,3,3,7
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0jBWFK.pdf,0,4,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,26,12,1,6,0,0,2,0,4,0,2,2,0,1,0,26,0,0,3,0,1,12,0,2,2,0,1,213711176,-960,309.1886227,1,2,8,1,3,3,0,213711177,1620,1,130052,0,1,1,1,0,0,0,430.5769231,5660,12,692.3333333,5594,8,0,1,-1,-2580,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027548396,0.027548396,0.027548396,0.003218253,0.008154667,0.00086725,0.029084309,0.029084309,0.029084309,0.02922131,0.029325631,0.029111961,0.010404491,0.029388475,0.000598277,1,8,19,1,5,6,0,0.326920708,15300.34557,132602.9558,33150.74724,397809,0,5,7,1,0,1,1,0,8,13,1,0,2,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0kNxzY.pdf,0,4,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,26,12,1,5,0,0,2,0,4,0,2,2,0,1,0,26,0,0,3,0,1,12,0,2,2,0,1,213164163,-1020,308.3972266,1,2,8,1,3,3,0,213164164,1560,1,130052,0,1,1,1,0,0,0,416.1153846,5468,12,676.3333333,5402,8,0,1,-1,-2580,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027145423,0.027145423,0.027145423,0.003247702,0.008194512,0.000891748,0.028198391,0.028198391,0.028198391,0.02833568,0.028440221,0.028226101,0.010125794,0.028503198,0.000622209,1,8,19,1,5,6,0,0.327609182,15268.19172,132324.2892,33081.08058,396973,0,5,7,1,0,1,1,0,8,13,1,0,2,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0nFzal.pdf,0,2,4,1,0,1,1,6,0,0,0,0,1,0,0,0,6,22,0,36,11,1,10,0,0,0,1,3,0,2,2,0,1,0,73,1,0,5,0,1,11,0,1,1,0,1,2039,-2040,0.005899884,0,0,3,1,1,2,0,2040,600,1,4227,0,1,1,1,0,0,0,8588.666667,25033,13,176,176,176,0,1,-1,-2640,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0.217097751,0.222751406,0.214336003,0.999975151,0.999975151,0.999975151,0.219256032,0.223447168,0.21706107,0.22195625,0.22207221,0.22184029,0,8,21,2,6,5,2,0.03501172,1653.849292,24146.19517,10975.54446,120731,0,4,6,2,0,1,1,2562,3643,24922,1,11442,9836,1,4
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0nGSuh.pdf,0,4,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,26,12,1,6,0,0,2,0,4,0,2,2,0,1,0,26,0,0,3,0,1,12,0,2,2,0,1,213762459,-960,309.2628168,1,2,8,1,3,3,0,213762460,1560,1,130052,0,1,1,1,0,0,0,396.1538462,4898,12,626.3333333,4832,8,0,1,-1,-2520,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025319574,0.025319574,0.025319574,0.002996552,0.007841679,0.000676093,0.026852722,0.026852722,0.026852722,0.0269897,0.027094005,0.026880369,0.009533169,0.027156839,0.000407164,1,8,19,1,5,6,0,0.3268673,15302.84557,132624.6225,33156.1639,397874,0,5,7,1,0,1,1,0,8,13,1,0,2,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0nodoH.pdf,0,3,4,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,2,2,1,0,0,0,2,0,4,0,2,2,0,1,0,8,0,0,2,0,1,2,0,2,2,0,1,319645351,2100,528.5141386,1,2,7,1,3,2,0,301867312,3000,1,130052,0,1,1,1,0,0,0,1149,8652,29,4384.5,8601,168,0,1,17778039,-900,29.39490575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01927831,0.01927831,0.01927831,0.000569257,0.000647706,0.000490808,0.999989942,0.999989942,0.999989942,0.019259201,0.019348713,0.019165666,0.009899646,0.019399001,0.00040029,1,8,19,1,5,6,0,0.26160088,62142.36723,248569.3757,248569.3757,497139,0,5,7,1,0,1,1,0,9,15,1,0,3,3,7
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0r8yiG.pdf,0,3,4,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,2,2,1,0,0,0,2,0,4,0,2,2,0,1,0,8,0,0,2,0,1,2,0,2,2,0,1,319469262,2100,528.2229861,1,2,7,1,3,2,0,301636525,3000,1,130052,0,1,1,1,0,0,0,1183.75,8857,29,4523.5,8806,241,0,1,17832737,-900,29.48534557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019835874,0.019835874,0.019835874,0.00056921,0.000647653,0.000490768,0.999989943,0.999989943,0.999989943,0.019816767,0.019906271,0.019723239,0.010178406,0.019956555,0.000400257,1,8,19,1,5,6,0,0.261579307,62147.49223,248589.8757,248589.8757,497180,0,5,7,1,0,1,1,0,9,15,1,0,3,3,7
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0rY8lH.pdf,0,3,4,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,2,2,1,0,0,0,2,0,4,0,2,2,0,1,0,8,0,0,2,0,1,2,0,2,2,0,1,319648156,2100,528.5187765,1,2,7,1,3,2,0,301871333,3000,1,130052,0,1,1,1,0,0,0,1148.125,8645,29,4381,8594,168,0,1,17776823,-900,29.39289517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019264307,0.019264307,0.019264307,0.00056926,0.000647709,0.00049081,0.999989942,0.999989942,0.999989942,0.019245198,0.019334711,0.019151662,0.009892645,0.019384999,0.000400292,1,8,19,1,5,6,0,0.261601933,62142.11723,248568.3757,248568.3757,497137,0,5,7,1,0,1,1,0,9,15,1,0,3,3,7
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0sEG8H.pdf,0,3,4,1,0,0,1,1,0,0,1,0,1,0,0,0,1,2,0,9,3,1,0,0,0,2,0,4,0,2,2,0,1,0,9,0,0,2,0,1,3,0,2,2,0,1,304676304,1920,503.7637302,1,2,7,1,3,2,0,285291298,2700,1,130052,0,1,1,1,0,0,0,1641.666667,8552,48,4723.333333,8499,291,0,1,19385006,-780,32.05192791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031721131,0.031721131,0.031721131,0.005039305,0.013131956,0.000425563,0.99998957,0.99998957,0.99998957,0.031701313,0.031794144,0.03160431,0.016118198,0.031846297,0.000390099,1,8,19,1,5,6,0,0.271300575,53262.77186,239682.3802,159788.2801,479365,0,5,7,1,0,1,1,0,9,15,1,0,3,3,7
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0sYN4j.pdf,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,30,13,1,6,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,0,0,13,0,2,2,0,1,8239834,-60,15.89474151,0,0,0,0,0,0,0,-71865,-60,0,0,0,1544,4362,1,2818,0,0,431.0714286,5426,12,280.6153846,1260,8,0,1,8311699,0,16.03336998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011088133,0.011088133,0.011088133,0.23413561,0.588375061,0.044572535,0.588067057,0.588067057,0.588067057,-1,-1,-1,0.045364544,0.05086461,0.039864478,0,0,0,0,0,0,0,0,733.1290086,11363.49432,1748.230635,22727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp0vct3Q.pdf,0,4,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,26,12,1,6,0,0,2,0,4,0,2,2,0,1,0,26,0,0,3,0,1,12,0,2,2,0,1,214370743,-960,310.1428574,1,2,8,1,3,3,0,214370744,1560,1,130052,0,1,1,1,0,0,0,362.4615385,4023,12,552.9166667,3957,8,0,1,-1,-2520,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023072579,0.023072579,0.023072579,0.002975062,0.007813853,0.000657639,0.024616273,0.024616273,0.024616273,0.024753072,0.02485724,0.024643884,0.008775211,0.024919991,0.000389061,1,8,19,1,5,6,0,0.32643984,15322.88403,132798.2891,33199.58057,398395,0,5,7,1,0,1,1,0,8,13,1,0,2,3,8
