class,filename,author_dot,author_lc,author_len,author_mismatch,author_num,author_oth,author_uc,box_nonother_types,box_other_only,company_mismatch,count_acroform,count_acroform_obs,count_action,count_action_obs,count_box_a4,count_box_legal,count_box_letter,count_box_other,count_box_overlap,count_endobj,count_endstream,count_eof,count_font,count_font_obs,count_image_large,count_image_med,count_image_small,count_image_total,count_image_xlarge,count_image_xsmall,count_javascript,count_javascript_obs,count_js,count_js_obs,count_obj,count_objstm,count_objstm_obs,count_page,count_page_obs,count_startxref,count_stream,count_stream_diff,count_trailer,count_xref,createdate_dot,createdate_mismatch,createdate_ts,createdate_tz,createdate_version_ratio,creator_dot,creator_lc,creator_len,creator_mismatch,creator_num,creator_oth,creator_uc,delta_ts,delta_tz,image_mismatch,image_totalpx,keywords_dot,keywords_lc,keywords_len,keywords_mismatch,keywords_num,keywords_oth,keywords_uc,len_obj_avg,len_obj_max,len_obj_min,len_stream_avg,len_stream_max,len_stream_min,moddate_dot,moddate_mismatch,moddate_ts,moddate_tz,moddate_version_ratio,pdfid0_dot,pdfid0_lc,pdfid0_len,pdfid0_mismatch,pdfid0_num,pdfid0_oth,pdfid0_uc,pdfid1_dot,pdfid1_lc,pdfid1_len,pdfid1_mismatch,pdfid1_num,pdfid1_oth,pdfid1_uc,pdfid_mismatch,pos_acroform_avg,pos_acroform_max,pos_acroform_min,pos_box_avg,pos_box_max,pos_box_min,pos_eof_avg,pos_eof_max,pos_eof_min,pos_image_avg,pos_image_max,pos_image_min,pos_page_avg,pos_page_max,pos_page_min,producer_dot,producer_lc,producer_len,producer_mismatch,producer_num,producer_oth,producer_uc,ratio_imagepx_size,ratio_size_obj,ratio_size_page,ratio_size_stream,size,subject_dot,subject_lc,subject_len,subject_mismatch,subject_num,subject_oth,subject_uc,title_dot,title_lc,title_len,title_mismatch,title_num,title_oth,title_uc,version
FALSE,/data/pdfrate/contagio-ben/cast_paper-0607.pdf,1,10,11,1,0,1,0,4,FALSE,0,0,0,0,0,0,0,4,4,0,37,16,2,7,0,0,0,1,1,0,0,0,0,0,0,37,0,0,2,0,2,16,0,2,2,0,1,1183053465,-14400,3423,3,14,26,1,4,5,3,0,0,0,11985,0,0,0,0,0,0,0,1274.621622,17511,13,2677.4375,17447,155,0,1,1183053465,-14400,3423,0,0,32,1,19,0,13,0,0,32,1,21,0,11,TRUE,-1,-1,-1,0.375809702,0.833021448,0.024800016,0.508729359,0.999897181,0.017561537,0.745995188,0.745995188,0.745995188,0.430751198,0.833720619,0.027781776,2,20,33,2,3,7,3,0.246457875,1314.297262,24314.48784,3039.31231,48629,0,0,0,0,0,0,0,1,18,42,1,3,11,10,4
FALSE,/data/pdfrate/contagio-ben/EasterlyJEP03.pdf,0,0,0,1,0,0,0,0,TRUE,0,0,0,1,0,0,0,0,136,0,155,38,2,36,0,0,2,0,2,0,0,0,0,0,0,155,0,0,26,0,2,38,0,2,2,0,0,-1,-1,-1,0,0,3,1,0,3,0,0,0,1,1076739,0,0,0,1,0,0,0,946.7548387,10881,9,3222.710526,10734,226,0,0,-1,-1,-1,0,12,32,1,20,0,0,0,12,32,1,20,0,0,TRUE,-1,-1,-1,0.576878282,0.965235107,0.018111918,0.504971577,0.999973713,0.009969441,0.382742418,0.410258601,0.355226235,0.592658273,0.916169947,0.017638747,0,0,0,1,0,0,0,7.076127887,981.7096711,5852.499775,4004.342,152165,0,0,0,1,0,0,0,0,0,27,15,1,21,5,4
FALSE,/data/pdfrate/contagio-ben/Pak-EQ-Session1-1.pdf,0,9,10,1,0,0,1,10,FALSE,1,0,0,0,0,0,0,10,15,0,82,38,2,16,0,0,0,2,9,0,7,0,0,0,0,82,2,0,10,0,2,38,0,2,2,0,1,1132405210,18000,3276,1,21,35,1,2,5,7,-14,0,8,33326,0,0,0,1,0,0,0,959.3536585,6580,12,1726.447368,6518,37,0,1,1132405224,18000,3276,0,0,32,1,20,0,12,0,0,32,1,20,0,12,TRUE,-1,-1,-1,0.432511777,0.837726116,0.026380252,0.506165206,0.999941116,0.012389297,0.119706938,0.134233088,0.102847654,0.395838044,0.679727247,0.032080271,1,20,31,2,2,6,3,0.392476917,1035.512182,8491.199151,2234.526257,84912,0,0,0,1,0,0,0,0,10,13,9,0,1,2,4
FALSE,/data/pdfrate/contagio-ben/Mpiwg_FS_Mappe_China.pdf,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,26,0,59,34,2,11,0,0,3,0,3,0,0,0,0,0,0,59,1,0,4,0,2,34,0,2,2,0,1,1274095989,7200,3686,1,10,24,2,3,6,5,-1,0,2,1285116,0,0,0,0,0,0,0,24264.88136,811113,14,41854.67647,810925,29,0,1,1274095990,7200,3686,0,0,32,1,20,0,12,0,0,32,1,18,0,14,TRUE,-1,-1,-1,0.419767462,0.976647626,0.00123747,0.500383922,0.999997213,0.000770632,0.354209141,0.767766687,0.096319223,0.483176919,0.973064815,0.001546141,1,10,21,1,2,4,5,0.895435156,24325.18603,358796.4103,42211.3517,1435186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
FALSE,/data/pdfrate/contagio-ben/v8n1.pdf,1,9,15,1,0,3,3,38,FALSE,0,0,0,1,0,0,0,38,79,0,174,21,2,24,0,0,0,0,0,0,0,0,0,0,0,174,0,0,19,0,2,21,0,2,2,0,0,-1,-1,-1,1,11,18,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,501.2241379,4349,9,3010.380952,4294,216,0,0,-1,-1,-1,0,11,32,1,21,0,0,0,11,32,1,21,0,0,FALSE,-1,-1,-1,0.376946377,0.923923301,0.013994938,0.503415623,0.999957104,0.006874142,-1,-1,-1,0.466228145,0.907987303,0.013201356,1,23,33,1,2,5,3,0,535.9080429,4907.789215,4440.380741,93248,0,0,0,0,0,0,0,0,20,29,16,0,5,4,2
FALSE,/data/pdfrate/contagio-ben/ahppressrelease.pdf,0,8,8,1,0,0,0,6,FALSE,0,0,0,0,0,0,0,6,6,0,42,14,1,9,0,0,0,1,1,0,0,0,0,0,0,42,0,0,3,0,1,14,0,1,1,0,0,-1,-1,-1,2,14,24,1,3,4,3,0,0,0,44010,0,0,0,0,0,0,0,3051.666667,25661,8,8705.714286,25590,129,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1,-1,-1,0.045893412,0.095347205,0.000270018,0.999969141,0.999969141,0.999969141,0.918415997,0.918415997,0.918415997,0.023020961,0.048148062,0.001072357,2,20,39,1,9,7,3,0.339528317,3086.214212,43206.9856,9258.642196,129621,0,0,0,0,0,0,0,1,32,54,1,0,10,12,3
FALSE,/data/pdfrate/contagio-ben/ABM.pdf.pdf,0,11,14,1,0,1,2,4,FALSE,0,0,0,0,0,0,0,4,10,0,86,40,2,16,0,0,0,0,16,0,16,0,0,0,0,86,6,0,2,0,2,40,0,2,2,0,1,1255619281,0,2422,0,17,31,2,4,7,3,-2254206,18000,1,28,0,0,0,0,0,0,0,2054.674419,69974,13,4119.9,69924,11,0,1,1257873487,-18000,2426,0,0,32,1,22,0,10,0,0,32,1,24,0,8,TRUE,-1,-1,-1,0.296989902,0.876952808,0.009521166,0.503058504,0.999973814,0.006143195,0.717937421,0.72386,0.712039719,0.178375222,0.345401507,0.011348937,0,17,31,2,4,7,3,0.000146641,2220.267416,95471.45226,4773.574881,190943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
FALSE,/data/pdfrate/contagio-ben/2010Stakes.pdf,0,0,6,1,2,0,4,7,FALSE,0,0,0,0,0,0,0,7,5,0,57,11,1,12,0,0,0,0,0,0,0,0,0,0,0,59,0,0,7,0,1,12,1,1,1,0,0,-1,-1,-1,2,14,24,1,3,4,3,-1276096758,-1,0,0,0,0,0,0,0,0,0,1052.59322,7936,9,5043.636364,9818,1959,0,1,1276096757,0,4923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1,-1,-1,0.680021776,0.973261198,0.47170988,0.999937635,0.999937635,0.999937635,-1,-1,-1,0.479086716,0.486708555,0.471476013,1,10,20,1,3,3,4,0,1087.101676,9162.712977,5344.916221,64139,0,0,0,0,0,0,0,1,8,15,1,4,2,1,3
FALSE,/data/pdfrate/contagio-ben/adacomplaintprocedure.pdf,0,2,17,1,0,15,0,4,FALSE,1,0,0,0,0,0,0,4,8,0,36,8,2,5,0,0,0,0,0,0,0,0,0,0,0,36,2,0,2,0,2,8,0,2,2,0,0,-1,-1,-1,0,1,29,1,0,24,4,0,0,0,0,0,0,0,0,0,0,0,483.6666667,4102,13,1596.75,4046,37,0,1,-1,-1,-1,0,0,32,1,22,0,10,0,0,32,1,22,0,10,TRUE,-1,-1,-1,0.184103688,0.466123257,0.079297022,0.519836035,0.999764418,0.039907652,-1,-1,-1,0.281261779,0.471871466,0.090652092,0,2,33,1,1,27,3,0,589.5555392,10611.99469,2652.999668,21224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
FALSE,/data/pdfrate/contagio-ben/researchCollaborationAndOpenInnovation.pdf,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,22,0,69,21,1,22,0,0,0,0,0,0,0,0,0,0,0,69,0,0,20,0,1,21,0,1,1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729.3913043,28669,10,1998,28596,176,0,0,-1,-1,-1,0,9,32,1,23,0,0,0,9,32,1,23,0,0,FALSE,-1,-1,-1,0.244610393,0.961603304,0.033755754,0.999905287,0.999905287,0.999905287,-1,-1,-1,0.200799379,0.366615522,0.033168533,0,0,0,0,0,0,0,0,765.0869454,2639.549868,2513.857023,52791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
FALSE,/data/pdfrate/contagio-ben/f13615pr.pdf,0,0,19,1,0,5,14,4,FALSE,0,2,0,1,0,0,0,4,43,0,182,36,6,9,0,0,0,8,18,0,10,2,0,2,0,182,0,0,4,0,6,36,0,6,6,0,1,1221068849,-18000,2355,2,14,24,1,3,4,3,-20560076,-3600,15,76841,0,7,8,1,0,0,1,1786.175824,206855,9,8119.555556,206789,32,0,4,1241628925,-14400,2395,0,0,32,1,19,0,13,0,0,32,4,23,0,9,TRUE,0.485652979,0.965707193,0.005598764,0.294244695,0.998809925,0.006951123,0.78289587,0.999987979,0.004210343,0.833677934,0.833677934,0.833677934,0.646115576,0.907474636,0.00784969,2,20,33,2,3,7,3,0.230925734,1828.307682,83187.9792,9243.110854,332752,0,32,44,1,0,7,5,0,3,14,1,5,3,3,6
FALSE,/data/pdfrate/contagio-ben/Platzhalter.pdf,0,0,0,1,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,3,0,15,3,1,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,1,3,0,1,1,0,0,-1,-1,-1,0,11,14,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,576.1333333,6090,8,2391.666667,6020,355,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1,-1,-1,0.364082188,0.856421821,0.058311856,0.999570447,0.999570447,0.999570447,-1,-1,-1,0.051546392,0.051546392,0.051546392,2,13,33,1,4,7,9,0,620.7999586,9311.990688,3103.998965,9312,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
FALSE,/data/pdfrate/contagio-ben/DS_Rec_PSG_Program_08_273_20081029.pdf,0,10,11,1,0,0,1,4,FALSE,0,0,0,0,0,0,0,4,3,0,30,12,2,5,0,0,0,0,0,0,0,0,0,0,0,30,0,0,2,0,2,12,0,2,2,0,0,-1,-1,-1,3,14,26,1,4,5,3,-1229119431,17999,0,0,0,0,0,0,0,0,0,553.8666667,3401,12,1105.083333,3346,118,0,1,1229119430,-18000,3556,0,10,32,1,22,0,0,0,14,32,1,18,0,0,TRUE,-1,-1,-1,0.255156309,0.603090186,0.062643453,0.519845491,0.999720092,0.03997089,-1,-1,-1,0.330263674,0.599899233,0.060628114,1,20,31,1,2,6,3,0,595.4333135,8931.495534,1488.583209,17863,0,0,0,0,0,0,0,0,18,29,1,0,6,5,4
FALSE,/data/pdfrate/contagio-ben/f9465sp.pdf,0,0,11,1,0,3,8,0,TRUE,0,3,0,0,0,0,0,0,65,0,126,39,4,27,0,0,0,1,1,0,0,1,0,0,0,126,0,0,5,0,4,39,0,4,4,0,1,1265980201,0,2093,0,20,28,1,0,3,5,-30429,18000,0,22620,0,7,8,1,0,0,1,863.5,10446,9,1883.282051,6121,10,0,3,1266010630,-18000,2093,0,0,32,1,24,0,8,0,0,32,3,23,0,9,TRUE,0.540424808,0.846530425,0.022144348,0.195273389,0.99661011,0.027603392,0.651807648,0.99996478,0.017759503,0.657902847,0.659179559,0.656626135,0.43576026,0.749324223,0.029989522,0,27,41,1,0,5,9,0.199167056,901.3730087,22714.59546,2912.12813,113573,0,36,47,1,0,6,5,1,12,33,1,8,8,5,7
